path,label,split
data\frames\train\incorrect\Copy of push up 108_f00016.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 108_f00017.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 108_f00018.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 108_f00019.jpg,incorrect,train
data\frames\val\incorrect\Copy of push up 110_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00009.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00010.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00011.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00012.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00013.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00014.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00015.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00016.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00017.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00009.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00010.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00011.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00012.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00013.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00014.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00015.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00016.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 110_f00017.jpg,incorrect,val
data\frames\train\incorrect\Copy of push up 149_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00008.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00009.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00010.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00011.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00012.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00013.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00014.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00015.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00016.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00017.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00018.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00019.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00020.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00021.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00022.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00023.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00024.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00025.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00026.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00008.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00009.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00010.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00011.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00012.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00013.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00014.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00015.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00016.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00017.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00018.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00019.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00020.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00021.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00022.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00023.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00024.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00025.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 149_f00026.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 150_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 151_f00005.jpg,incorrect,train
data\frames\test\incorrect\Copy of push up 152_f00000.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00001.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00002.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00003.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00004.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00005.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00000.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00001.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00002.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00003.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00004.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 152_f00005.jpg,incorrect,test
data\frames\train\incorrect\Copy of push up 153_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 153_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 155_f00004.jpg,incorrect,train
data\frames\val\incorrect\Copy of push up 156_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 156_f00003.jpg,incorrect,val
data\frames\train\incorrect\Copy of push up 166_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00008.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00009.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00010.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00011.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00012.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00013.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00014.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00008.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00009.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00010.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00011.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00012.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00013.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 166_f00014.jpg,incorrect,train
data\frames\test\incorrect\Copy of push up 167_f00000.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00001.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00002.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00003.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00004.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00005.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00006.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00007.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00000.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00001.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00002.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00003.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00004.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00005.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00006.jpg,incorrect,test
data\frames\test\incorrect\Copy of push up 167_f00007.jpg,incorrect,test
data\frames\train\incorrect\Copy of push up 168_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 168_f00007.jpg,incorrect,train
data\frames\val\incorrect\Copy of push up 171_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00009.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00010.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00011.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00012.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00013.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00014.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00015.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00016.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00017.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00018.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00019.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00020.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00021.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00022.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00023.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00024.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00025.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00026.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00027.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00028.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00029.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00030.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00031.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00032.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00033.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00009.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00010.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00011.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00012.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00013.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00014.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00015.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00016.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00017.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00018.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00019.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00020.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00021.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00022.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00023.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00024.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00025.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00026.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00027.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00028.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00029.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00030.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00031.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00032.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 171_f00033.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00009.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00010.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00011.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00012.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00013.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00014.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00015.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00016.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00017.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00009.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00010.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00011.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00012.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00013.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00014.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00015.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00016.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 198_f00017.jpg,incorrect,val
data\frames\train\incorrect\Copy of push up 36_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 36_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 37_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00008.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00009.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00000.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00001.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00002.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00003.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00004.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00005.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00006.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00007.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00008.jpg,incorrect,train
data\frames\train\incorrect\Copy of push up 42_f00009.jpg,incorrect,train
data\frames\val\incorrect\Copy of push up 44_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00006.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00007.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00008.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00000.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00001.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00002.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00003.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00004.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00005.jpg,incorrect,val
data\frames\val\incorrect\Copy of push up 44_f00006.jpg,incorrect,val
